ticker,corp_name,sector,corp_code,quarter,price,shares
082800,비보존 제약,중견기업부,KR7082800004,1분기,5996.0,50104666
082800,비보존 제약,중견기업부,KR7082800004,2분기,6234.0,50104666
082800,비보존 제약,중견기업부,KR7082800004,3분기,6281.0,50104666
318410,비비씨,중견기업부,KR7318410008,1분기,7450.0,5555243
318410,비비씨,중견기업부,KR7318410008,2분기,8490.0,5555243
318410,비비씨,중견기업부,KR7318410008,3분기,9000.0,5555243
419540,비스토스,벤처기업부,KR7419540000,1분기,1624.0,22992511
419540,비스토스,벤처기업부,KR7419540000,2분기,1545.0,22992511
419540,비스토스,벤처기업부,KR7419540000,3분기,1319.0,22992511
146320,비씨엔씨,벤처기업부,KR7146320007,1분기,8900.0,12797923
146320,비씨엔씨,벤처기업부,KR7146320007,2분기,8890.0,12797923
146320,비씨엔씨,벤처기업부,KR7146320007,3분기,13880.0,12797923
200780,비씨월드제약,중견기업부,KR7200780005,1분기,4007.0,9736240
200780,비씨월드제약,중견기업부,KR7200780005,2분기,4093.0,9736240
200780,비씨월드제약,중견기업부,KR7200780005,3분기,4180.0,9736240
413640,비아이매트릭스,벤처기업부,KR7413640004,1분기,10920.0,7206940
413640,비아이매트릭스,벤처기업부,KR7413640004,2분기,19290.0,7206940
413640,비아이매트릭스,벤처기업부,KR7413640004,3분기,13840.0,7206940
141000,비아트론,벤처기업부,KR7141000000,1분기,6810.0,12114710
141000,비아트론,벤처기업부,KR7141000000,2분기,8450.0,12114710
141000,비아트론,벤처기업부,KR7141000000,3분기,8490.0,12114710
083650,비에이치아이,중견기업부,KR7083650002,1분기,17230.0,30944375
083650,비에이치아이,중견기업부,KR7083650002,2분기,42450.0,30944375
083650,비에이치아이,중견기업부,KR7083650002,3분기,47200.0,30944375
473370,비엔케이제2호스팩,SPAC(소속부없음),KR7473370005,1분기,2358.0,4210000
473370,비엔케이제2호스팩,SPAC(소속부없음),KR7473370005,2분기,2381.0,4210000
473370,비엔케이제2호스팩,SPAC(소속부없음),KR7473370005,3분기,2370.0,4210000
0068Y0,비엔케이제3호스팩,SPAC(소속부없음),KR70068Y0003,1분기,,4310000
0068Y0,비엔케이제3호스팩,SPAC(소속부없음),KR70068Y0003,2분기,,4310000
0068Y0,비엔케이제3호스팩,SPAC(소속부없음),KR70068Y0003,3분기,,4310000
065170,비엘팜텍,투자주의환기종목(소속부없음),KR7065170003,1분기,1172.0,27298409
065170,비엘팜텍,투자주의환기종목(소속부없음),KR7065170003,2분기,847.0,27298409
065170,비엘팜텍,투자주의환기종목(소속부없음),KR7065170003,3분기,710.0,27298409
086670,비엠티,우량기업부,KR7086670007,1분기,8800.0,9925885
086670,비엠티,우량기업부,KR7086670007,2분기,9690.0,9925885
086670,비엠티,우량기업부,KR7086670007,3분기,11860.0,9925885
230980,비유테크놀러지,관리종목(소속부없음),KR7230980005,1분기,229.0,93320557
230980,비유테크놀러지,관리종목(소속부없음),KR7230980005,2분기,229.0,93320557
230980,비유테크놀러지,관리종목(소속부없음),KR7230980005,3분기,229.0,93320557
488900,비츠로넥스텍,기술성장기업부,KR7488900002,1분기,,28976443
488900,비츠로넥스텍,기술성장기업부,KR7488900002,2분기,,28976443
488900,비츠로넥스텍,기술성장기업부,KR7488900002,3분기,,28976443
082920,비츠로셀,우량기업부,KR7082920000,1분기,11859.0,45339477
082920,비츠로셀,우량기업부,KR7082920000,2분기,14257.0,45339477
082920,비츠로셀,우량기업부,KR7082920000,3분기,14660.0,45339477
054220,비츠로시스,벤처기업부,KR7054220009,1분기,334.0,59953081
054220,비츠로시스,벤처기업부,KR7054220009,2분기,337.0,59953081
054220,비츠로시스,벤처기업부,KR7054220009,3분기,439.0,59953081
042370,비츠로테크,우량기업부,KR7042370007,1분기,7150.0,26200025
042370,비츠로테크,우량기업부,KR7042370007,2분기,9380.0,26200025
042370,비츠로테크,우량기업부,KR7042370007,3분기,8360.0,26200025
050090,비케이홀딩스,투자주의환기종목(소속부없음),KR7050090000,1분기,546.0,19784735
050090,비케이홀딩스,투자주의환기종목(소속부없음),KR7050090000,2분기,776.0,19784735
050090,비케이홀딩스,투자주의환기종목(소속부없음),KR7050090000,3분기,902.0,19784735
148780,비큐AI,기술성장기업부,KR7148780000,1분기,937.0,31445725
148780,비큐AI,기술성장기업부,KR7148780000,2분기,2500.0,31445725
148780,비큐AI,기술성장기업부,KR7148780000,3분기,1720.0,31445725
307870,비투엔,벤처기업부,KR7307870006,1분기,857.0,59564511
307870,비투엔,벤처기업부,KR7307870006,2분기,1371.0,59564511
307870,비투엔,벤처기업부,KR7307870006,3분기,1260.0,59564511
377030,비트맥스,관리종목(소속부없음),KR7377030002,1분기,1897.0,42777440
377030,비트맥스,관리종목(소속부없음),KR7377030002,2분기,6590.0,42777440
377030,비트맥스,관리종목(소속부없음),KR7377030002,3분기,3585.0,42777440
032850,비트컴퓨터,벤처기업부,KR7032850000,1분기,4465.0,16623293
032850,비트컴퓨터,벤처기업부,KR7032850000,2분기,5230.0,16623293
032850,비트컴퓨터,벤처기업부,KR7032850000,3분기,4905.0,16623293
049470,비트플래닛,중견기업부,KR7049470008,1분기,290.0,117724498
049470,비트플래닛,중견기업부,KR7049470008,2분기,439.0,117724498
049470,비트플래닛,중견기업부,KR7049470008,3분기,2625.0,117724498
238200,비피도,벤처기업부,KR7238200000,1분기,2990.0,8180000
238200,비피도,벤처기업부,KR7238200000,2분기,3320.0,8180000
238200,비피도,벤처기업부,KR7238200000,3분기,4335.0,8180000
093190,빅솔론,우량기업부,KR7093190007,1분기,5100.0,19238905
093190,빅솔론,우량기업부,KR7093190007,2분기,6100.0,19238905
093190,빅솔론,우량기업부,KR7093190007,3분기,5710.0,19238905
065450,빅텍,벤처기업부,KR7065450009,1분기,3865.0,28652800
065450,빅텍,벤처기업부,KR7065450009,2분기,4120.0,28652800
065450,빅텍,벤처기업부,KR7065450009,3분기,3940.0,28652800
044480,빌리언스,중견기업부,KR7044480002,1분기,412.0,80663728
044480,빌리언스,중견기업부,KR7044480002,2분기,289.0,80663728
044480,빌리언스,중견기업부,KR7044480002,3분기,397.0,80663728
069540,빛과전자,중견기업부,KR7069540003,1분기,858.0,97114947
069540,빛과전자,중견기업부,KR7069540003,2분기,1230.0,97114947
069540,빛과전자,중견기업부,KR7069540003,3분기,771.0,97114947
072950,빛샘전자,벤처기업부,KR7072950009,1분기,4030.0,8052610
072950,빛샘전자,벤처기업부,KR7072950009,2분기,5290.0,8052610
072950,빛샘전자,벤처기업부,KR7072950009,3분기,5260.0,8052610
451250,삐아,벤처기업부,KR7451250005,1분기,9940.0,10225877
451250,삐아,벤처기업부,KR7451250005,2분기,11970.0,10225877
451250,삐아,벤처기업부,KR7451250005,3분기,11550.0,10225877
143240,사람인,우량기업부,KR7143240000,1분기,14860.0,11709263
143240,사람인,우량기업부,KR7143240000,2분기,15340.0,11709263
143240,사람인,우량기업부,KR7143240000,3분기,14320.0,11709263
466410,사이냅소프트,벤처기업부,KR7466410008,1분기,12500.0,5037023
466410,사이냅소프트,벤처기업부,KR7466410008,2분기,14830.0,5037023
466410,사이냅소프트,벤처기업부,KR7466410008,3분기,13850.0,5037023
223310,사토시홀딩스,중견기업부,KR7223310004,1분기,2370.0,26023214
223310,사토시홀딩스,중견기업부,KR7223310004,2분기,5950.0,26023214
223310,사토시홀딩스,중견기업부,KR7223310004,3분기,3165.0,26023214
452430,사피엔반도체,기술성장기업부,KR7452430002,1분기,15330.0,8218046
452430,사피엔반도체,기술성장기업부,KR7452430002,2분기,28750.0,8218046
452430,사피엔반도체,기술성장기업부,KR7452430002,3분기,26700.0,8218046
419120,산돌,중견기업부,KR7419120001,1분기,3524.0,14718362
419120,산돌,중견기업부,KR7419120001,2분기,4751.0,14718362
419120,산돌,중견기업부,KR7419120001,3분기,5270.0,14718362
122350,삼기,중견기업부,KR7122350002,1분기,1115.0,38339428
122350,삼기,중견기업부,KR7122350002,2분기,1129.0,38339428
122350,삼기,중견기업부,KR7122350002,3분기,1310.0,38339428
419050,삼기에너지솔루션즈,우량기업부,KR7419050000,1분기,1581.0,57196240
419050,삼기에너지솔루션즈,우량기업부,KR7419050000,2분기,1700.0,57196240
419050,삼기에너지솔루션즈,우량기업부,KR7419050000,3분기,2030.0,57196240
014970,삼륭물산,중견기업부,KR7014970008,1분기,2540.0,15125000
014970,삼륭물산,중견기업부,KR7014970008,2분기,5560.0,15125000
014970,삼륭물산,중견기업부,KR7014970008,3분기,6910.0,15125000
018310,삼목에스폼,우량기업부,KR7018310003,1분기,19650.0,14700000
018310,삼목에스폼,우량기업부,KR7018310003,2분기,21300.0,14700000
018310,삼목에스폼,우량기업부,KR7018310003,3분기,22800.0,14700000
012210,삼미금속,중견기업부,KR7012210001,1분기,2005.0,22192012
012210,삼미금속,중견기업부,KR7012210001,2분기,4110.0,22192012
012210,삼미금속,중견기업부,KR7012210001,3분기,5050.0,22192012
053700,삼보모터스,우량기업부,KR7053700001,1분기,3975.0,25225951
053700,삼보모터스,우량기업부,KR7053700001,2분기,4235.0,25225951
053700,삼보모터스,우량기업부,KR7053700001,3분기,3925.0,25225951
009620,삼보산업,중견기업부,KR7009620006,1분기,1893.0,16386091
009620,삼보산업,중견기업부,KR7009620006,2분기,1392.0,16386091
009620,삼보산업,중견기업부,KR7009620006,3분기,1902.0,16386091
023600,삼보판지,우량기업부,KR7023600000,1분기,7730.0,16008300
023600,삼보판지,우량기업부,KR7023600000,2분기,9960.0,16008300
023600,삼보판지,우량기업부,KR7023600000,3분기,9590.0,16008300
0044K0,삼성스팩10호,SPAC(소속부없음),KR70044K0008,1분기,,7520000
0044K0,삼성스팩10호,SPAC(소속부없음),KR70044K0008,2분기,,7520000
0044K0,삼성스팩10호,SPAC(소속부없음),KR70044K0008,3분기,1991.0,7520000
0071M0,삼성스팩11호,SPAC(소속부없음),KR70071M0002,1분기,,5760000
0071M0,삼성스팩11호,SPAC(소속부없음),KR70071M0002,2분기,,5760000
0071M0,삼성스팩11호,SPAC(소속부없음),KR70071M0002,3분기,1988.0,5760000
0096B0,삼성스팩12호,SPAC(소속부없음),KR70096B0006,1분기,,6580000
0096B0,삼성스팩12호,SPAC(소속부없음),KR70096B0006,2분기,,6580000
0096B0,삼성스팩12호,SPAC(소속부없음),KR70096B0006,3분기,,6580000
0115H0,삼성스팩13호,SPAC(소속부없음),KR70115H0007,1분기,,7350000
0115H0,삼성스팩13호,SPAC(소속부없음),KR70115H0007,2분기,,7350000
0115H0,삼성스팩13호,SPAC(소속부없음),KR70115H0007,3분기,,7350000
009300,삼아제약,우량기업부,KR7009300005,1분기,15990.0,6370000
009300,삼아제약,우량기업부,KR7009300005,2분기,17500.0,6370000
009300,삼아제약,우량기업부,KR7009300005,3분기,16870.0,6370000
482630,삼양엔씨켐,중견기업부,KR7482630001,1분기,7905.0,10944140
482630,삼양엔씨켐,중견기업부,KR7482630001,2분기,9260.0,10944140
482630,삼양엔씨켐,중견기업부,KR7482630001,3분기,10700.0,10944140
484590,삼양컴텍,중견기업부,KR7484590005,1분기,,41210450
484590,삼양컴텍,중견기업부,KR7484590005,2분기,,41210450
484590,삼양컴텍,중견기업부,KR7484590005,3분기,17570.0,41210450
036670,삼양케이씨아이,우량기업부,KR7036670008,1분기,6110.0,11270000
036670,삼양케이씨아이,우량기업부,KR7036670008,2분기,6960.0,11270000
036670,삼양케이씨아이,우량기업부,KR7036670008,3분기,6840.0,11270000
361670,삼영에스앤씨,기술성장기업부,KR7361670003,1분기,4190.0,5667658
361670,삼영에스앤씨,기술성장기업부,KR7361670003,2분기,4355.0,5667658
361670,삼영에스앤씨,기술성장기업부,KR7361670003,3분기,4085.0,5667658
054540,삼영엠텍,중견기업부,KR7054540000,1분기,4420.0,13000000
054540,삼영엠텍,중견기업부,KR7054540000,2분기,5850.0,13000000
054540,삼영엠텍,중견기업부,KR7054540000,3분기,11590.0,13000000
065570,삼영이엔씨,관리종목(소속부없음),KR7065570004,1분기,764.0,16093838
065570,삼영이엔씨,관리종목(소속부없음),KR7065570004,2분기,764.0,16093838
065570,삼영이엔씨,관리종목(소속부없음),KR7065570004,3분기,764.0,16093838
014950,삼익제약,벤처기업부,KR7014950000,1분기,,9196413
014950,삼익제약,벤처기업부,KR7014950000,2분기,,9196413
014950,삼익제약,벤처기업부,KR7014950000,3분기,,9196413
032280,삼일,중견기업부,KR7032280000,1분기,1759.0,16213590
032280,삼일,중견기업부,KR7032280000,2분기,1494.0,16213590
032280,삼일,중견기업부,KR7032280000,3분기,1337.0,16213590
002290,삼일기업공사,벤처기업부,KR7002290005,1분기,3660.0,12400000
002290,삼일기업공사,벤처기업부,KR7002290005,2분기,3550.0,12400000
002290,삼일기업공사,벤처기업부,KR7002290005,3분기,3450.0,12400000
037460,삼지전자,벤처기업부,KR7037460003,1분기,9180.0,16318522
037460,삼지전자,벤처기업부,KR7037460003,2분기,11170.0,16318522
037460,삼지전자,벤처기업부,KR7037460003,3분기,12190.0,16318522
032750,삼진,우량기업부,KR7032750002,1분기,4030.0,9031122
032750,삼진,우량기업부,KR7032750002,2분기,4560.0,9031122
032750,삼진,우량기업부,KR7032750002,3분기,3995.0,9031122
0013V0,삼진식품,중견기업부,KR70013V0002,1분기,,9918656
0013V0,삼진식품,중견기업부,KR70013V0002,2분기,,9918656
0013V0,삼진식품,중견기업부,KR70013V0002,3분기,,9918656
054090,삼진엘앤디,중견기업부,KR7054090006,1분기,690.0,24959232
054090,삼진엘앤디,중견기업부,KR7054090006,2분기,772.0,24959232
054090,삼진엘앤디,중견기업부,KR7054090006,3분기,844.0,24959232
000250,삼천당제약,중견기업부,KR7000250001,1분기,165000.0,23457472
000250,삼천당제약,중견기업부,KR7000250001,2분기,147300.0,23457472
000250,삼천당제약,중견기업부,KR7000250001,3분기,215500.0,23457472
024950,삼천리자전거,관리종목(소속부없음),KR7024950008,1분기,3890.0,13273577
024950,삼천리자전거,관리종목(소속부없음),KR7024950008,2분기,4525.0,13273577
024950,삼천리자전거,관리종목(소속부없음),KR7024950008,3분기,4805.0,13273577
038500,삼표시멘트,우량기업부,KR7038500005,1분기,2980.0,107916306
038500,삼표시멘트,우량기업부,KR7038500005,2분기,3190.0,107916306
038500,삼표시멘트,우량기업부,KR7038500005,3분기,3210.0,107916306
437730,삼현,기술성장기업부,KR7437730005,1분기,10160.0,31707567
437730,삼현,기술성장기업부,KR7437730005,2분기,14110.0,31707567
437730,삼현,기술성장기업부,KR7437730005,3분기,23950.0,31707567
017480,삼현철강,우량기업부,KR7017480005,1분기,4275.0,15702890
017480,삼현철강,우량기업부,KR7017480005,2분기,4545.0,15702890
017480,삼현철강,우량기업부,KR7017480005,3분기,4535.0,15702890
046390,삼화네트웍스,중견기업부,KR7046390001,1분기,1172.0,43172933
046390,삼화네트웍스,중견기업부,KR7046390001,2분기,1265.0,43172933
046390,삼화네트웍스,중견기업부,KR7046390001,3분기,1406.0,43172933
027580,상보,중견기업부,KR7027580000,1분기,1067.0,59181279
027580,상보,중견기업부,KR7027580000,2분기,916.0,59181279
027580,상보,중견기업부,KR7027580000,3분기,889.0,59181279
038540,상상인,중견기업부,KR7038540001,1분기,1683.0,55328313
038540,상상인,중견기업부,KR7038540001,2분기,1999.0,55328313
038540,상상인,중견기업부,KR7038540001,3분기,1997.0,55328313
452670,상상인제4호스팩,관리종목(소속부없음),KR7452670003,1분기,2000.0,5220000
452670,상상인제4호스팩,관리종목(소속부없음),KR7452670003,2분기,2040.0,5220000
452670,상상인제4호스팩,관리종목(소속부없음),KR7452670003,3분기,2070.0,5220000
091580,상신이디피,우량기업부,KR7091580001,1분기,7410.0,13328219
091580,상신이디피,우량기업부,KR7091580001,2분기,7980.0,13328219
091580,상신이디피,우량기업부,KR7091580001,3분기,11680.0,13328219
263810,상신전자,중견기업부,KR7263810004,1분기,2830.0,15924825
263810,상신전자,중견기업부,KR7263810004,2분기,2980.0,15924825
263810,상신전자,중견기업부,KR7263810004,3분기,2995.0,15924825
089980,상아프론테크,우량기업부,KR7089980007,1분기,14380.0,15989037
089980,상아프론테크,우량기업부,KR7089980007,2분기,18600.0,15989037
089980,상아프론테크,우량기업부,KR7089980007,3분기,15930.0,15989037
042940,상지건설,중견기업부,KR7042940007,1분기,3400.0,6828712
042940,상지건설,중견기업부,KR7042940007,2분기,11640.0,6828712
042940,상지건설,중견기업부,KR7042940007,3분기,9100.0,6828712
042600,새로닉스,중견기업부,KR7042600007,1분기,8280.0,12423574
042600,새로닉스,중견기업부,KR7042600007,2분기,7010.0,12423574
042600,새로닉스,중견기업부,KR7042600007,3분기,8330.0,12423574
107600,새빗켐,벤처기업부,KR7107600009,1분기,14840.0,5630054
107600,새빗켐,벤처기업부,KR7107600009,2분기,15590.0,5630054
107600,새빗켐,벤처기업부,KR7107600009,3분기,23350.0,5630054
411080,샌즈랩,기술성장기업부,KR7411080005,1분기,7010.0,15267638
411080,샌즈랩,기술성장기업부,KR7411080005,2분기,8560.0,15267638
411080,샌즈랩,기술성장기업부,KR7411080005,3분기,8810.0,15267638
252990,샘씨엔에스,기술성장기업부,KR7252990007,1분기,4360.0,60217889
252990,샘씨엔에스,기술성장기업부,KR7252990007,2분기,4980.0,60217889
252990,샘씨엔에스,기술성장기업부,KR7252990007,3분기,6920.0,60217889
378800,샤페론,기술성장기업부,KR7378800007,1분기,2643.0,46243031
378800,샤페론,기술성장기업부,KR7378800007,2분기,2612.0,46243031
378800,샤페론,기술성장기업부,KR7378800007,3분기,2590.0,46243031
294630,서남,기술성장기업부,KR7294630009,1분기,2675.0,26366319
294630,서남,기술성장기업부,KR7294630009,2분기,2925.0,26366319
294630,서남,기술성장기업부,KR7294630009,3분기,2735.0,26366319
038070,서린바이오,우량기업부,KR7038070009,1분기,6374.0,9100676
038070,서린바이오,우량기업부,KR7038070009,2분기,7285.0,9100676
038070,서린바이오,우량기업부,KR7038070009,3분기,6394.0,9100676
006730,서부T&D,우량기업부,KR7006730006,1분기,5500.0,64926923
006730,서부T&D,우량기업부,KR7006730006,2분기,8820.0,64926923
006730,서부T&D,우량기업부,KR7006730006,3분기,9820.0,64926923
079650,서산,중견기업부,KR7079650008,1분기,1174.0,20000000
079650,서산,중견기업부,KR7079650008,2분기,1522.0,20000000
079650,서산,중견기업부,KR7079650008,3분기,1553.0,20000000
100660,서암기계공업,중견기업부,KR7100660000,1분기,3335.0,12600000
100660,서암기계공업,중견기업부,KR7100660000,2분기,3595.0,12600000
100660,서암기계공업,중견기업부,KR7100660000,3분기,3800.0,12600000
019770,서연탑메탈,우량기업부,KR7019770007,1분기,3745.0,11650000
019770,서연탑메탈,우량기업부,KR7019770007,2분기,3780.0,11650000
019770,서연탑메탈,우량기업부,KR7019770007,3분기,3750.0,11650000
043710,서울리거,중견기업부,KR7043710003,1분기,554.0,86562510
043710,서울리거,중견기업부,KR7043710003,2분기,1152.0,86562510
043710,서울리거,중견기업부,KR7043710003,3분기,920.0,86562510
092190,서울바이오시스,중견기업부,KR7092190008,1분기,3125.0,45868383
092190,서울바이오시스,중견기업부,KR7092190008,2분기,3285.0,45868383
092190,서울바이오시스,중견기업부,KR7092190008,3분기,2380.0,45868383
046890,서울반도체,중견기업부,KR7046890000,1분기,6350.0,58305400
046890,서울반도체,중견기업부,KR7046890000,2분기,6950.0,58305400
046890,서울반도체,중견기업부,KR7046890000,3분기,6260.0,58305400
063170,서울옥션,중견기업부,KR7063170005,1분기,6210.0,17774267
063170,서울옥션,중견기업부,KR7063170005,2분기,9180.0,17774267
063170,서울옥션,중견기업부,KR7063170005,3분기,7570.0,17774267
027040,서울전자통신,관리종목(소속부없음),KR7027040005,1분기,197.0,69588847
027040,서울전자통신,관리종목(소속부없음),KR7027040005,2분기,264.0,69588847
027040,서울전자통신,관리종목(소속부없음),KR7027040005,3분기,224.0,69588847
018680,서울제약,벤처기업부,KR7018680009,1분기,3080.0,11659319
018680,서울제약,벤처기업부,KR7018680009,2분기,3390.0,11659319
018680,서울제약,벤처기업부,KR7018680009,3분기,3070.0,11659319
036120,서울평가정보,중견기업부,KR7036120004,1분기,2110.0,35145000
036120,서울평가정보,중견기업부,KR7036120004,2분기,2355.0,35145000
036120,서울평가정보,중견기업부,KR7036120004,3분기,2275.0,35145000
093920,서원인텍,우량기업부,KR7093920007,1분기,5150.0,18600000
093920,서원인텍,우량기업부,KR7093920007,2분기,5700.0,18600000
093920,서원인텍,우량기업부,KR7093920007,3분기,5570.0,18600000
189860,서전기전,투자주의환기종목(소속부없음),KR7189860000,1분기,3750.0,9698780
189860,서전기전,투자주의환기종목(소속부없음),KR7189860000,2분기,4355.0,9698780
189860,서전기전,투자주의환기종목(소속부없음),KR7189860000,3분기,3000.0,9698780
178320,서진시스템,벤처기업부,KR7178320008,1분기,20550.0,58728270
178320,서진시스템,벤처기업부,KR7178320008,2분기,21150.0,58728270
178320,서진시스템,벤처기업부,KR7178320008,3분기,21350.0,58728270
122690,서진오토모티브,우량기업부,KR7122690001,1분기,1816.0,23079166
122690,서진오토모티브,우량기업부,KR7122690001,2분기,2320.0,23079166
122690,서진오토모티브,우량기업부,KR7122690001,3분기,1798.0,23079166
140070,서플러스글로벌,우량기업부,KR7140070004,1분기,2435.0,36988000
140070,서플러스글로벌,우량기업부,KR7140070004,2분기,2475.0,36988000
140070,서플러스글로벌,우량기업부,KR7140070004,3분기,2470.0,36988000
011370,서한,우량기업부,KR7011370004,1분기,782.0,100894865
011370,서한,우량기업부,KR7011370004,2분기,902.0,100894865
011370,서한,우량기업부,KR7011370004,3분기,936.0,100894865
065710,서호전기,중견기업부,KR7065710006,1분기,23100.0,5150000
065710,서호전기,중견기업부,KR7065710006,2분기,39300.0,5150000
065710,서호전기,중견기업부,KR7065710006,3분기,40700.0,5150000
035890,서희건설,관리종목(소속부없음),KR7035890003,1분기,1467.0,229808457
035890,서희건설,관리종목(소속부없음),KR7035890003,2분기,1716.0,229808457
035890,서희건설,관리종목(소속부없음),KR7035890003,3분기,1623.0,229808457
357550,석경에이티,기술성장기업부,KR7357550003,1분기,46550.0,5455000
357550,석경에이티,기술성장기업부,KR7357550003,2분기,48000.0,5455000
357550,석경에이티,기술성장기업부,KR7357550003,3분기,51800.0,5455000
003100,선광,우량기업부,KR7003100005,1분기,15820.0,6600000
003100,선광,우량기업부,KR7003100005,2분기,20350.0,6600000
003100,선광,우량기업부,KR7003100005,3분기,18630.0,6600000
067370,선바이오,기술성장기업부,KR7067370007,1분기,6440.0,12193555
067370,선바이오,기술성장기업부,KR7067370007,2분기,6830.0,12193555
067370,선바이오,기술성장기업부,KR7067370007,3분기,6170.0,12193555
217620,선샤인푸드,관리종목(소속부없음),KR7217620004,1분기,3810.0,7035087
217620,선샤인푸드,관리종목(소속부없음),KR7217620004,2분기,3810.0,7035087
217620,선샤인푸드,관리종목(소속부없음),KR7217620004,3분기,3810.0,7035087
171090,선익시스템,중견기업부,KR7171090004,1분기,39250.0,10065928
171090,선익시스템,중견기업부,KR7171090004,2분기,34700.0,10065928
171090,선익시스템,중견기업부,KR7171090004,3분기,46650.0,10065928
086710,선진뷰티사이언스,우량기업부,KR7086710001,1분기,10940.0,12203280
086710,선진뷰티사이언스,우량기업부,KR7086710001,2분기,13190.0,12203280
086710,선진뷰티사이언스,우량기업부,KR7086710001,3분기,10810.0,12203280
014620,성광벤드,우량기업부,KR7014620009,1분기,24350.0,26557364
014620,성광벤드,우량기업부,KR7014620009,2분기,29850.0,26557364
014620,성광벤드,우량기업부,KR7014620009,3분기,32800.0,26557364
037350,성도이엔지,우량기업부,KR7037350006,1분기,3885.0,15210000
037350,성도이엔지,우량기업부,KR7037350006,2분기,4605.0,15210000
037350,성도이엔지,우량기업부,KR7037350006,3분기,5120.0,15210000
458650,성우,벤처기업부,KR7458650009,1분기,15730.0,15045670
458650,성우,벤처기업부,KR7458650009,2분기,12660.0,15045670
458650,성우,벤처기업부,KR7458650009,3분기,11140.0,15045670
081580,성우전자,중견기업부,KR7081580003,1분기,2420.0,15508143
081580,성우전자,중견기업부,KR7081580003,2분기,3120.0,15508143
081580,성우전자,중견기업부,KR7081580003,3분기,2505.0,15508143
045300,성우테크론,중견기업부,KR7045300001,1분기,2714.0,10347365
045300,성우테크론,중견기업부,KR7045300001,2분기,3092.0,10347365
045300,성우테크론,중견기업부,KR7045300001,3분기,3112.0,10347365
015750,성우하이텍,우량기업부,KR7015750003,1분기,5400.0,80000000
015750,성우하이텍,우량기업부,KR7015750003,2분기,5770.0,80000000
015750,성우하이텍,우량기업부,KR7015750003,3분기,5470.0,80000000
365340,성일하이텍,기술성장기업부,KR7365340009,1분기,32300.0,12272701
365340,성일하이텍,기술성장기업부,KR7365340009,2분기,33150.0,12272701
365340,성일하이텍,기술성장기업부,KR7365340009,3분기,35500.0,12272701
080470,성창오토텍,중견기업부,KR7080470008,1분기,3305.0,7300000
080470,성창오토텍,중견기업부,KR7080470008,2분기,4205.0,7300000
080470,성창오토텍,중견기업부,KR7080470008,3분기,4450.0,7300000
043260,성호전자,우량기업부,KR7043260009,1분기,994.0,70922823
043260,성호전자,우량기업부,KR7043260009,2분기,1156.0,70922823
043260,성호전자,우량기업부,KR7043260009,3분기,1036.0,70922823
148150,세경하이테크,우량기업부,KR7148150006,1분기,6770.0,35542818
148150,세경하이테크,우량기업부,KR7148150006,2분기,6090.0,35542818
148150,세경하이테크,우량기업부,KR7148150006,3분기,5950.0,35542818
061090,세나테크놀로지,중견기업부,KR7061090007,1분기,,5585624
061090,세나테크놀로지,중견기업부,KR7061090007,2분기,,5585624
061090,세나테크놀로지,중견기업부,KR7061090007,3분기,,5585624
188260,세니젠,투자주의환기종목(소속부없음),KR7188260004,1분기,2385.0,7228470
188260,세니젠,투자주의환기종목(소속부없음),KR7188260004,2분기,2565.0,7228470
188260,세니젠,투자주의환기종목(소속부없음),KR7188260004,3분기,2285.0,7228470
053060,세동,중견기업부,KR7053060000,1분기,995.0,17657419
053060,세동,중견기업부,KR7053060000,2분기,1300.0,17657419
053060,세동,중견기업부,KR7053060000,3분기,1324.0,17657419
340440,세림B&G,벤처기업부,KR7340440007,1분기,1225.0,28378364
340440,세림B&G,벤처기업부,KR7340440007,2분기,1390.0,28378364
340440,세림B&G,벤처기업부,KR7340440007,3분기,1606.0,28378364
017510,세명전기,중견기업부,KR7017510009,1분기,4980.0,15246000
017510,세명전기,중견기업부,KR7017510009,2분기,7900.0,15246000
017510,세명전기,중견기업부,KR7017510009,3분기,9160.0,15246000
490470,세미파이브,기술성장기업부,KR7490470002,1분기,,33858800
490470,세미파이브,기술성장기업부,KR7490470002,2분기,,33858800
490470,세미파이브,기술성장기업부,KR7490470002,3분기,,33858800
011560,세보엠이씨,우량기업부,KR7011560000,1분기,9600.0,10350000
011560,세보엠이씨,우량기업부,KR7011560000,2분기,12590.0,10350000
011560,세보엠이씨,우량기업부,KR7011560000,3분기,13360.0,10350000
396300,세아메카닉스,우량기업부,KR7396300006,1분기,2100.0,26489500
396300,세아메카닉스,우량기업부,KR7396300006,2분기,3540.0,26489500
396300,세아메카닉스,우량기업부,KR7396300006,3분기,2760.0,26489500
100700,세운메디칼,우량기업부,KR7100700004,1분기,2320.0,43800000
100700,세운메디칼,우량기업부,KR7100700004,2분기,2680.0,43800000
100700,세운메디칼,우량기업부,KR7100700004,3분기,2510.0,43800000
024830,세원물산,우량기업부,KR7024830002,1분기,7420.0,8350000
024830,세원물산,우량기업부,KR7024830002,2분기,9470.0,8350000
024830,세원물산,우량기업부,KR7024830002,3분기,11030.0,8350000
258830,세종메디칼,관리종목(소속부없음),KR7258830009,1분기,412.0,75786351
258830,세종메디칼,관리종목(소속부없음),KR7258830009,2분기,412.0,75786351
258830,세종메디칼,관리종목(소속부없음),KR7258830009,3분기,412.0,75786351
